name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"33.9804357,74.9374944",30/09/17,27.4,8.5,16.5,26.7,7.1,16.3,5,50.7,0,0,0,,0,0,,17.6,241,,2.8,3.4,265.5,22.9,9,,2017-09-30T06:23:47,2017-09-30T18:16:11,0.32,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",01/10/17,4.2,-10.2,-3.5,4.2,-14.2,-4.7,-6.6,79.9,0.4,100,4.17,"rain,snow",0,0,,7.9,62.1,,40.6,3.3,135.1,11.7,5,,2017-01-10T07:36:18,2017-01-10T17:39:26,0.42,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",02/10/17,12.2,-10.5,-0.6,12.2,-16.9,-2.7,-6.6,65.1,0,0,0,,0,0,,13.3,47.1,,3.2,4,219.2,19,8,,2017-02-10T07:19:55,2017-02-10T18:09:26,0.47,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",03/10/17,2.7,-2.2,0.7,2.7,-6.1,-2.2,-1,88.5,19,100,20.83,"rain,snow",0,0,,17.6,177.8,,74.9,2.7,178.9,15.5,7,,2017-03-10T06:47:31,2017-03-10T18:33:59,0.42,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",04/10/17,18.1,-1.2,8.5,18.1,-5.4,7.4,-1.2,52.8,0,0,0,,0,0,,14.4,353,,3.1,4.7,331,28.6,10,,2017-04-10T06:05:51,2017-04-10T18:57:45,0.47,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote"
"33.9804357,74.9374944",05/10/17,25.6,10.1,17.4,25.6,10.1,17.4,8.4,57.2,0.1,100,4.17,rain,0,0,,10.4,297.8,,43.8,4,300.9,25.9,10,,2017-05-10T05:32:54,2017-05-10T19:20:51,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",06/10/17,20.6,12,16.3,20.6,12,16.3,10,67.5,0.2,100,4.17,rain,0,0,,14.8,253.5,,46.1,4,243,21.2,6,,2017-06-10T05:18:36,2017-06-10T19:40:56,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",07/10/17,31.2,16.6,21.8,31.8,16.6,21.9,16.3,73.3,0.7,100,29.17,rain,0,0,,19.1,239.6,,58.4,3.6,194.2,16.6,6,,2017-07-10T05:27:08,2017-07-10T19:43:52,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",08/10/17,28.8,15.3,21.1,29.8,15.3,21.2,16.4,76.3,1,100,37.5,rain,0,0,,18,254.2,,36.2,3.8,272.5,23.5,9,,2017-08-10T05:48:05,2017-08-10T19:22:38,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",09/10/17,25.3,12.9,17.7,25.3,12.9,17.7,12.8,75.5,1,100,4.17,rain,0,0,,16.9,255.8,,30.5,3.5,254.4,21.8,9,,2017-09-10T06:09:51,2017-09-10T18:44:05,0.64,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",10/10/17,26.7,8.5,14.6,26.1,7.6,14.4,5.4,57,0,0,0,,0,0,,15.1,261.5,,19.3,3.5,203,17.6,7,,2017-10-10T06:31:12,2017-10-10T18:02:47,0.66,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",11/10/17,18.5,3.2,8.6,18.5,2,8.2,-2.5,48.8,0,0,0,,0,0,,12.2,135.6,,59.4,2.1,137.8,11.9,5,,2017-11-10T06:57:50,2017-11-10T17:30:02,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",12/10/17,11.2,0.6,5.3,11.2,0.2,4.7,-4.5,52,0.2,100,4.17,rain,0,0,,13.3,132.7,,79.3,2,93.3,8,4,,2017-12-10T07:24:42,2017-12-10T17:21:15,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",13/10/17,24.8,8.2,13.8,24.8,7.4,13.6,4,54.5,0,0,0,,0,0,,16.2,211.8,,19.6,3,202.7,17.7,7,,2017-10-13T06:33:32,2017-10-13T17:58:56,0.77,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",14/10/17,24.3,5.2,13,24.3,3.2,12.6,1.8,51.4,0,0,0,,0,0,,18.7,236.1,,7.5,3.3,233.6,20.2,8,,2017-10-14T06:34:19,2017-10-14T17:57:40,0.8,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",15/10/17,20.5,4.9,12.5,20.5,2.7,12,0.1,46.6,0,0,0,,0,0,,19.4,293.4,,21.6,3,215.1,18.6,8,,2017-10-15T06:35:06,2017-10-15T17:56:25,0.84,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",16/10/17,22.7,5.4,12.6,22.7,3.3,12.1,0.5,48.4,0,0,0,,0,0,,17.3,292.5,,1.2,2.9,231.5,20,8,,2017-10-16T06:35:54,2017-10-16T17:55:11,0.87,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote"
"33.9804357,74.9374944",17/10/17,24.4,6.3,13.4,24.4,4.5,13.1,-1.5,41,0,0,0,,0,0,,16.6,289.7,,0.4,3,238.6,20.6,8,,2017-10-17T06:36:43,2017-10-17T17:53:58,0.91,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote"
"33.9804357,74.9374944",18/10/17,25.1,6.5,13.5,25.1,4.9,13,-3.9,33.7,0,0,0,,0,0,,15.1,326.6,,0,3.3,237.9,20.6,8,,2017-10-18T06:37:31,2017-10-18T17:52:46,0.95,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",19/10/17,23.6,6.2,13.5,23.6,6.2,13.2,-2.6,37.5,0,0,0,,0,0,,16.9,209.1,,1.5,3,231.4,20,8,,2017-10-19T06:38:20,2017-10-19T17:51:34,0.98,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote"
"33.9804357,74.9374944",20/10/17,24.2,6.5,13,24.2,5.1,12.6,-0.8,42.5,0,0,0,,0,0,,13.3,199.1,,10.6,3.4,215.2,18.7,8,,2017-10-20T06:39:10,2017-10-20T17:50:23,0,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",21/10/17,20.8,5.5,12.4,20.8,3.5,12,-1.1,44.2,0,0,0,,0,0,,15.8,241.5,,0,3.5,219.1,19,8,,2017-10-21T06:39:59,2017-10-21T17:49:14,0.05,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",22/10/17,19.6,6,11.4,19.6,5,11.2,-0.3,47.5,0,0,0,,0,0,,14.4,206.6,,21.1,3.1,182.2,15.6,7,,2017-10-22T06:40:50,2017-10-22T17:48:05,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",23/10/17,22,3.3,10.6,22,1.1,10.2,0.1,51.3,0,0,0,,0,0,,11.9,212.3,,21.9,3.5,182.5,15.6,7,,2017-10-23T06:41:40,2017-10-23T17:46:57,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42044099999,42045099999,42027099999,remote"
"33.9804357,74.9374944",24/10/17,21.3,3.6,11.1,21.3,1.2,10.7,-0.8,48.5,0,0,0,,0,0,,16.2,305.4,,6.7,3.6,206,17.8,8,,2017-10-24T06:42:31,2017-10-24T17:45:50,0.14,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",25/10/17,22.4,3.3,11.3,22.4,0.5,10.8,-6.1,35.2,0,0,0,,0,0,,15.8,307.8,,0.5,4,219.9,18.9,8,,2017-10-25T06:43:22,2017-10-25T17:44:45,0.18,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",26/10/17,21.6,4.7,10.6,21.6,3.3,10.1,-6.2,34.4,0,0,0,,0,0,,17.3,200,,8.5,3.5,215.2,18.5,8,,2017-10-26T06:44:14,2017-10-26T17:43:40,0.21,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",27/10/17,22.1,3.2,10,22.1,1.2,9.4,-3.7,41.8,0,0,0,,0,0,,15.5,288.6,,0.7,3,203.4,17.4,7,,2017-10-27T06:45:06,2017-10-27T17:42:36,0.24,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",28/10/17,21,3.2,9.9,21,1.1,9.4,-3.6,43,0,0,0,,0,0,,17.3,252.7,,9,3.6,198.4,17,7,,2017-10-28T06:45:59,2017-10-28T17:41:34,0.25,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",29/10/17,21.2,4.1,10.1,21.2,2.4,9.6,-2.8,43.9,0,0,0,,0,0,,15.8,293.1,,0.1,3.4,187.6,16.1,7,,2017-10-29T06:46:51,2017-10-29T17:40:33,0.31,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",30/10/17,21.4,4.2,10.4,21.4,2.3,9.8,-2.6,44.3,0,0,0,,0,0,,15.8,297,,0,3,193.9,16.6,7,,2017-10-30T06:47:45,2017-10-30T17:39:33,0.34,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",31/10/17,21,4.6,10.5,21,3.1,10,-1.6,47.1,0,0,0,,0,0,,14,249.4,,13.7,2.7,170.7,14.9,7,,2017-10-31T06:48:38,2017-10-31T17:38:34,0.37,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",01/11/17,5.1,-13.3,-5,5.1,-19.4,-7.4,-11.4,62.7,0,0,0,,0,0,,10.4,44.1,,13,4,170.7,14.8,7,,2017-01-11T07:36:12,2017-01-11T17:40:20,0.46,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",02/11/17,11.3,-5.8,1,11.3,-10.1,-0.7,-6.6,58.4,0,0,0,,0,0,,9.4,92.4,,32.7,4,217.5,18.8,8,,2017-02-11T07:18:59,2017-02-11T18:10:23,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42045099999,42044099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",03/11/17,6.6,-3.9,0.3,6.6,-6,-1.6,-2.2,83.6,10,100,16.67,"rain,snow",0,0,,15.1,187.3,,69.3,3.3,192.7,16.7,7,,2017-03-11T06:46:11,2017-03-11T18:34:47,0.45,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"42045099999,42044099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",04/11/17,20,1.2,10.5,20,-2.4,9.5,-0.4,49,0,0,0,,0,0,,12.2,3.1,,0.8,4.8,326,28,10,,2017-04-11T06:04:34,2017-04-11T18:58:31,0.5,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",05/11/17,24.1,11.3,17.2,24.1,11.3,17.2,9.3,60.7,0,0,0,,0,0,,11.2,222.8,,34.1,3.8,309,26.6,10,,2017-05-11T05:32:04,2017-05-11T19:21:37,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",06/11/17,25.1,11.1,16.7,25.1,11.1,16.7,8.4,60.4,1.6,100,33.33,rain,0,0,,12.2,283.3,,19.7,3.7,304.2,26.3,9,,2017-06-11T05:18:34,2017-06-11T19:41:22,0.56,Rain,Clear conditions throughout the day with rain.,rain,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",07/11/17,27.7,16,20.8,29.3,16,20.9,17.1,80.7,22,100,8.33,rain,0,0,,21.6,228.1,,59.6,3.2,227.3,19.6,7,,2017-07-11T05:27:42,2017-07-11T19:43:34,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42044099999,42045099999,42027099999,remote"
"33.9804357,74.9374944",08/11/17,30.9,14.5,20.7,32.1,14.5,20.8,15.3,73.9,0.6,100,25,rain,0,0,,17.6,260.5,,32,3.5,274.7,23.8,8,,2017-08-11T05:48:48,2017-08-11T19:21:36,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42044099999,42045099999,42027099999,remote"
"33.9804357,74.9374944",09/11/17,24.9,11.9,16.5,24.9,11.9,16.5,11.8,76.2,3.3,100,8.33,rain,0,0,,14.4,238.2,,48.7,3.6,184.4,15.9,7,,2017-09-11T06:10:32,2017-09-11T18:42:42,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",10/11/17,26.7,8.4,15.1,26.7,7.5,15,4.7,54.1,0,0,0,,0,0,,19.4,251.1,,10.4,3.8,232.3,20.2,8,,2017-10-11T06:31:58,2017-10-11T18:01:29,0.7,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",11/11/17,19.2,4.2,9,19.2,2.6,8.5,-2.7,47.8,0,0,0,,0,0,,16.9,169.5,,38.1,2.1,172.1,14.9,7,,2017-11-11T06:58:46,2017-11-11T17:29:19,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",12/11/17,5.2,0.3,2.3,5.1,-3.1,0.4,-0.5,83,18.8,100,20.83,"rain,snow",0,0,,22.7,133.7,,79.2,2,73.3,6.5,4,,2017-12-11T07:25:26,2017-12-11T17:21:27,0.76,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",13/11/17,16.1,1.7,7.3,16.1,0.7,6.7,-5.8,42.7,0,0,0,,0,0,,14.4,126.3,,55.6,2,129.2,11.1,5,,2017-11-13T07:00:40,2017-11-13T17:27:58,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",14/11/17,11.1,2.9,6.3,11.1,1,5.3,-2.6,54.7,0.7,100,29.17,rain,0,0,,22.3,140.6,,75.3,2,120.1,10.4,5,,2017-11-14T07:01:36,2017-11-14T17:27:19,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42044099999,42045099999,42027099999,remote"
"33.9804357,74.9374944",15/11/17,14,0.6,5,14,-1.9,3.6,0.9,77.2,2,100,4.17,rain,0,0,,19.1,145.7,,50.3,2.7,125.7,10.8,5,,2017-11-15T07:02:33,2017-11-15T17:26:43,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",16/11/17,11.8,-0.1,3.8,11.8,-2.4,2.5,0.6,80.9,1.8,100,54.17,"rain,snow",0,0,,16.6,137.2,,44.8,3.5,108.6,9.3,5,,2017-11-16T07:03:30,2017-11-16T17:26:08,0.92,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",17/11/17,9.2,0.1,4,9.2,-2.4,2.6,0.1,76.8,1,100,4.17,rain,0,0,,20.2,137.6,,49.8,3.2,102.5,8.9,5,,2017-11-17T07:04:27,2017-11-17T17:25:35,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",18/11/17,11.2,-0.9,3.9,11.2,-3.3,3,0.1,78.4,6,100,4.17,rain,0,0,,15.1,141.9,,48.9,2.8,141.5,12.2,6,,2017-11-18T07:05:24,2017-11-18T17:25:03,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",19/11/17,10.7,-0.4,3.9,10.7,-2.9,2.7,-1.3,71,0.9,100,20.83,"rain,snow",0,0,,10.8,100.8,,43.2,2.7,126.8,10.9,5,,2017-11-19T07:06:21,2017-11-19T17:24:34,0.03,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",20/11/17,10.3,-1.1,4,10.3,-4,3,-4,58.3,0,0,0,,0,0,,7.9,50.9,,31.2,3.9,145.6,12.6,5,,2017-11-20T07:07:17,2017-11-20T17:24:06,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",21/11/17,14.1,-1.9,4.4,14.1,-5.4,3.3,-5.4,53.2,0,0,0,,0,0,,11.2,46.1,,14.8,3.7,173.6,14.9,7,,2017-11-21T07:08:14,2017-11-21T17:23:39,0.09,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",22/11/17,12.7,-1.1,4.7,12.7,-4.5,3.7,-7.3,46.8,0,0,0,,0,0,,9.4,22,,0.8,2.8,173.6,14.9,7,,2017-11-22T07:09:10,2017-11-22T17:23:15,0.12,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",23/11/17,12.3,-1.2,4.3,12.3,-4.8,3.1,-10.6,39.6,0,0,0,,0,0,,10.8,18.9,,58.8,2.4,124.7,10.9,5,,2017-11-23T07:10:06,2017-11-23T17:22:52,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",24/11/17,14.2,-0.1,5.7,14.2,-2.5,4.8,-9.2,40.4,0,0,0,,0,0,,13.3,30.7,,26.7,2.3,171.4,14.8,7,,2017-11-24T07:11:02,2017-11-24T17:22:32,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",25/11/17,14.1,2.7,7.2,14.1,0.4,6.5,-4.8,45.2,0,0,0,,0,0,,15.1,136.5,,38.6,2.1,160.4,13.8,6,,2017-11-25T07:11:57,2017-11-25T17:22:13,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",26/11/17,14.1,1.5,6.2,14.1,-0.9,5.6,-3.6,53.1,0,0,0,,0,0,,11.9,226.9,,29.9,2,161,13.9,6,,2017-11-26T07:12:53,2017-11-26T17:21:56,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",27/11/17,13.1,0.2,5.2,13.1,-3,4.4,-5.9,50.2,0,0,0,,0,0,,16.2,162.7,,27,2.1,137.9,11.9,6,,2017-11-27T07:13:47,2017-11-27T17:21:41,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",28/11/17,11.8,0.2,4.8,11.8,-2.5,3.9,-6.2,48.7,0,0,0,,0,0,,14.8,93.6,,39,2.1,138.9,12,6,,2017-11-28T07:14:42,2017-11-28T17:21:27,0.32,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",29/11/17,11.6,0.1,5,11.6,-2.5,4.1,-4.6,53.3,0,0,0,,0,0,,14.8,149.6,,24.8,2.1,143.4,12.3,6,,2017-11-29T07:15:35,2017-11-29T17:21:16,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",30/11/17,14.4,-0.7,4.9,14.4,-3.9,4,-5.9,50.5,0,0,0,,0,0,,13.7,100.5,,2.6,2.1,164.6,14.3,6,,2017-11-30T07:16:29,2017-11-30T17:21:06,0.39,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",01/12/17,2.8,-11.5,-4.8,2.8,-16.6,-6.6,-11.2,62.6,0,0,0,,0,0,,8.6,76.5,,25.7,3.9,168.1,14.5,6,,2017-01-12T07:36:05,2017-01-12T17:41:14,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",02/12/17,12.2,-5.9,1,12.2,-10.4,-0.8,-4.4,68.4,0,0,0,,0,0,,10.1,79.9,,10.8,4,209.7,18,8,,2017-02-12T07:18:02,2017-02-12T18:11:20,0.54,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",03/12/17,9.3,-8.7,-0.4,9.3,-13.1,-1.1,-5.2,72.3,0.5,100,20.83,snow,0,0,,8.3,314.7,,46,4,267,23,9,,2017-03-12T06:44:52,2017-03-12T18:35:35,0.5,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,rain,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",04/12/17,22.3,3.9,12.6,22.3,1,11.9,0.7,45.6,0,0,0,,0,0,,11.5,359.2,,0.5,6.9,327,28.2,10,,2017-04-12T06:03:17,2017-04-12T18:59:17,0.53,Clear,Clear conditions throughout the day.,clear-day,"42045099999,42044099999,42027099999,remote"
"33.9804357,74.9374944",05/12/17,25,10.9,17.5,25,10.9,17.5,10,63.1,0,0,0,,0,0,,8.6,127,,47,4,309,26.6,9,,2017-05-12T05:31:16,2017-05-12T19:22:23,0.55,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",06/12/17,26.5,9.3,17.7,26.5,8.2,17.6,8.7,58.3,0.4,100,16.67,rain,0,0,,15.1,288,,24.2,3.4,330.7,28.7,10,,2017-06-12T05:18:33,2017-06-12T19:41:47,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",07/12/17,24.7,15.2,19.5,24.7,15.2,19.5,17,86.2,0.5,100,4.17,rain,0,0,,23.4,219.5,,59.8,3.5,215.7,18.7,7,,2017-07-12T05:28:16,2017-07-12T19:43:14,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",08/12/17,30.9,14.6,20.7,30.6,14.6,20.7,14.1,68.4,0.2,100,8.33,rain,0,0,,18,228.8,,16.7,3.8,310.2,26.9,9,,2017-08-12T05:49:31,2017-08-12T19:20:32,0.66,Rain,Clear conditions throughout the day with early morning rain.,rain,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",09/12/17,26.9,9.6,17.2,27,9.1,17.2,10.7,69.2,0,0,0,,0,0,,15.8,239.1,,12.9,3.6,266.8,23,9,,2017-09-12T06:11:14,2017-09-12T18:41:18,0.71,Clear,Clear conditions throughout the day.,clear-day,"42045099999,42044099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",10/12/17,25.3,7.9,14.3,25.3,6.7,14.1,4.1,54.4,0,0,0,,0,0,,17.3,250.2,,10.4,3.3,226.9,19.6,8,,2017-10-12T06:32:45,2017-10-12T18:00:12,0.75,Clear,Clear conditions throughout the day.,clear-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",11/12/17,18.4,3.1,7.6,18.4,1,6.9,-4.6,46.2,0,0,0,,0,0,,15.1,136.7,,22.4,2.1,163.6,14.2,6,,2017-11-12T06:59:43,2017-11-12T17:28:37,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",12/12/17,3.6,-1.3,0.7,3.6,-4.4,-1.6,-0.2,93.9,10,100,12.5,"rain,snow",0,0,,17.6,163.2,,66.4,2.1,97.1,8.4,4,,2017-12-12T07:26:10,2017-12-12T17:21:40,0.79,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",13/12/17,3.5,-7.6,-1.9,3.5,-12,-3.5,-2.9,92.8,1,100,4.17,"rain,snow",0,0,,11.9,157.8,,68.8,1.8,63.3,5.4,3,,2017-12-13T07:26:52,2017-12-13T17:21:55,0.83,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",14/12/17,4.7,-8.2,-1.7,4.7,-13.1,-3.9,-4.3,83.3,0,0,0,,0,0,,11.5,110.7,,81.6,3.4,113.6,9.7,6,,2017-12-14T07:27:33,2017-12-14T17:22:11,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42044099999,42045099999,42027099999,remote,42026099999"
"33.9804357,74.9374944",15/12/17,7.5,-6.8,-0.7,7.5,-11.1,-2.7,-4.7,75.1,0,0,0,,0,0,,16.2,141.7,,41.5,3.6,141.8,12.4,6,,2017-12-15T07:28:12,2017-12-15T17:22:30,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42044099999,42045099999,42027099999,remote,42026099999"
